Time, New Command, Measured EIP, Command EIP, Measured DI, Command DI, Measured EDC, Command EDC, Measured PI, Command PI, Measured LUM, Command LUM, Measured FDS, Command FDS, Measured FDP, Command FDP, Force y, Mx, Force x, M z, M y, Force z,0.331121919
99.95,0,4.993362,5,-0.590011,10,5.007225,5,10.070786,10,31.008654,10,5.014341,5,10.083566,10,0.169519,0.256535,0.219151,0.019015,-0.295209,-0.047375,0.312332278
108.51,0,9.863482,10,-0.594071,10,5.307411,5,4.815082,5,30.828154,5,9.977451,10,9.857815,10,0.162107,0.2488,0.235265,0.016759,-0.321313,-0.042219,0.738878544
55.35,0,6.703574,5,-0.603543,10,10.215611,10,10.054937,10,30.477044,5,10.086914,10,5.083586,5,0.181766,0.274905,0.174354,0.019659,-0.252668,-0.038996,0.135454972
73.05,0,9.98394,10,-0.595424,10,10.051592,10,10.054937,10,30.613038,10,9.935528,10,4.835538,5,0.176287,0.265881,0.174998,0.01837,-0.25299,-0.036418,0.938805465
90.09,0,4.996163,5,-0.581892,5,4.926763,5,4.964068,5,31.132284,10,4.977077,5,9.944213,10,0.172742,0.260725,0.217862,0.019015,-0.296176,-0.044797,0.880202144
60.16,0,4.954143,5,-0.579185,10,5.035078,5,5.014786,5,30.677325,10,10.035676,10,5.016697,5,0.181766,0.277161,0.180155,0.019659,-0.260725,-0.049309,0.290850214
117.86,0,4.987759,5,-0.59813,5,9.995887,10,9.969349,10,30.867715,5,10.000741,10,9.991593,10,0.164363,0.254279,0.243322,0.017725,-0.331949,-0.051887,0.931764045
120.97,0,10.016155,10,-0.604897,10,10.01755,10,10.013728,10,30.758921,5,10.065953,10,10.058483,10,0.160495,0.246544,0.238487,0.016759,-0.32647,-0.04093,0.510955362
39.88,0,4.996163,5,-0.600837,10,9.989698,10,9.975689,10,30.978983,10,5.021328,5,5.052929,5,0.197235,0.292953,0.120855,0.02256,-0.177899,-0.029972,0.533146574
20.07,0,4.993362,5,-0.614369,10,4.923668,5,9.982029,10,31.063051,5,4.977077,5,5.019484,5,0.199814,0.29682,0.127623,0.023849,-0.187567,-0.035773,0.121028853
108.24,0,4.993362,5,-0.591364,10,4.963899,5,4.951388,5,30.941894,5,9.972793,10,9.986019,10,0.166619,0.254601,0.239777,0.018048,-0.326792,-0.051565,0.066768593
104.3,0,5.72591,10,-0.585951,10,9.933993,10,9.741116,10,30.885024,10,4.995709,5,10.033399,10,0.170164,0.257502,0.215283,0.018692,-0.293597,-0.041896,0.543311168
15.25,0,9.985341,10,-0.618429,5,10.12277,10,5.040146,5,31.085304,5,5.002696,5,4.977678,5,0.202714,0.307778,0.132779,0.023526,-0.199492,-0.003867,0.269316121
73.83,0,5.007368,5,-0.584598,5,5.001036,5,5.011617,5,30.974037,5,4.907207,5,10.019464,10,0.174676,0.263948,0.217217,0.018048,-0.298432,-0.048664,0.667241911
137.321,0,10.014755,10,-0.599484,10,10.039213,10,10.016898,10,30.709469,10,10.017044,10,10.033399,10,0.160495,0.245578,0.23881,0.017081,-0.329048,-0.041896,0.088749231
51.22,0,10.059576,10,-0.590011,5,4.985562,5,9.991539,10,30.35836,5,9.996083,10,4.983252,5,0.17951,0.272649,0.175643,0.019015,-0.254279,-0.03964,0.872232891
75.11,0,9.990943,10,-0.583245,5,5.025794,5,4.989427,5,30.793537,5,5.030644,5,10.06127,10,0.170808,0.259113,0.214316,0.017403,-0.293597,-0.037384,0.714723632
118.89,0,10.020357,10,-0.60219,5,9.958751,10,9.902781,10,30.771284,5,10.017044,10,9.999955,10,0.162107,0.249123,0.239132,0.017725,-0.32647,-0.04093,0.750578202
69.51,0,5.060594,5,-0.596777,5,9.946372,10,10.007388,10,30.635291,10,10.019373,10,5.066864,5,0.179188,0.272327,0.180155,0.019659,-0.26008,-0.04802,0.703272084
67.32,0,7.737267,5,-0.596777,10,5.075309,5,10.121505,10,30.689688,10,10.044992,10,5.050141,5,0.174998,0.265881,0.175643,0.017403,-0.255891,-0.040607,0.018062575
65.34,0,7.020125,5,-0.59813,5,6.929035,5,8.961319,10,30.546277,10,10.00307,10,4.958169,5,0.177576,0.270071,0.174676,0.019015,-0.254601,-0.035773,0.120088217
136.291,0,5.005968,10,-0.599484,10,9.989698,10,9.988369,10,30.761394,10,10.065953,10,10.083566,10,0.163074,0.251379,0.244289,0.017403,-0.333882,-0.052209,0.203543745
121.84,0,4.99056,5,-0.590011,5,4.923668,5,5.049655,5,31.342455,10,9.840039,10,10.052909,10,0.165007,0.253957,0.242677,0.016759,-0.331304,-0.05511,0.354479205
118.68,0,10.002149,10,-0.60625,5,10.033024,10,10.032747,10,30.746558,5,9.986767,10,9.99438,10,0.160818,0.247189,0.239132,0.017081,-0.327437,-0.040607,0.574677125
86.96,0,9.98394,10,-0.592718,5,9.930898,10,10.007388,10,30.72925,5,5.098185,5,10.005529,10,0.167586,0.254601,0.213994,0.01837,-0.292953,-0.03255,0.529460123
26.66,0,10.018957,10,-0.59813,5,5.050551,5,4.938709,5,30.798483,10,5.023657,5,4.860622,5,0.195946,0.291019,0.118277,0.022237,-0.177899,-0.019981,0.41897399
95.35,0,6.682564,5,-0.585951,10,10.094918,10,5.249359,5,31.018544,10,5.142436,5,10.105863,10,0.170164,0.258147,0.211094,0.018048,-0.288763,-0.031906,0.523601477
126.48,0,9.953125,10,-0.595424,5,9.96494,10,4.758024,5,30.813318,10,9.982109,10,10.008316,10,0.162429,0.249445,0.238165,0.016759,-0.32647,-0.038674,0.301215914
39.39,0,5.541022,5,-0.594071,10,10.138244,10,10.191243,10,30.929531,10,5.105172,5,5.078012,5,0.198525,0.293275,0.119566,0.022882,-0.174031,-0.026427,0.048220825
85.76,0,4.986358,5,-0.594071,5,10.039213,10,9.991539,10,30.771284,5,5.009683,5,10.005529,10,0.171775,0.260403,0.219795,0.018692,-0.299721,-0.043508,0.735438534
30.29,0,4.997564,10,-0.600837,5,9.890667,10,4.88165,5,30.91964,10,4.984064,5,4.991613,5,0.201103,0.298109,0.122789,0.022237,-0.180477,-0.024493,0.994814709
116.36,0,8.951646,10,-0.595424,10,4.768933,5,9.722096,10,30.798483,5,9.891277,10,9.910769,10,0.161785,0.247511,0.242999,0.017403,-0.331304,-0.048664,0.386296385
22.29,0,5.012971,10,-0.611663,5,9.949467,10,9.991539,10,30.924585,5,4.988722,5,5.01391,5,0.202392,0.299398,0.124722,0.023204,-0.1837,-0.028683,0.730959264
92.15,0,5.018574,5,-0.580538,10,5.025794,5,5.043316,5,30.927058,10,5.044618,5,9.977658,10,0.171131,0.259758,0.218506,0.018048,-0.297142,-0.044797,0.209582531
35.86,0,4.997564,5,-0.59813,10,4.91129,5,9.94399,10,30.885024,10,5.044618,5,5.047354,5,0.196913,0.292308,0.123756,0.022882,-0.179188,-0.033195,0.816120772
15.86,0,4.991961,5,-0.615723,10,9.909235,10,5.043316,5,31.171845,5,4.977077,5,5.033419,5,0.205292,0.312612,0.138581,0.023204,-0.205293,-0.013858,0.926003253
72.92,0,10.017556,10,-0.596777,10,9.955656,10,9.982029,10,30.54875,10,10.005399,10,4.877344,5,0.177576,0.26717,0.174676,0.019015,-0.254601,-0.037707,0.324614488
17.65,0,5.001766,5,-0.61031,5,5.047456,5,9.93131,10,31.097667,5,4.988722,5,5.016697,5,0.199491,0.296176,0.129879,0.023204,-0.191435,-0.033839,0.350448387
115.5,0,5.0732,5,-0.594071,10,5.152676,5,10.162714,10,30.964147,5,10.086914,10,10.097502,10,0.163396,0.251701,0.244289,0.018048,-0.331949,-0.056077,0.197460227
66.8,0,9.957327,10,-0.595424,5,5.028888,5,9.92814,10,30.464681,10,9.972793,10,4.991613,5,0.175643,0.266204,0.17661,0.019337,-0.255246,-0.03964,0.527702633
53.76,0,4.98916,5,-0.600837,5,10.020645,10,10.035917,10,30.415229,5,10.033347,10,5.030632,5,0.184344,0.277806,0.180155,0.020304,-0.25718,-0.048342,0.552072858
46.18,0,4.993362,5,-0.595424,5,10.07016,10,4.929199,5,30.674853,5,9.984438,10,5.008336,5,0.186922,0.283284,0.178221,0.021593,-0.25718,-0.044475,0.732974791
35.74,0,5.001766,5,-0.59813,10,5.059835,5,9.893271,10,30.944366,10,4.998038,5,5.044567,5,0.196591,0.291664,0.122467,0.022237,-0.180477,-0.033195,0.777317563
126.63,0,10.091791,10,-0.592718,5,9.992792,10,4.91018,5,30.803428,10,9.958818,10,9.974871,10,0.161462,0.248478,0.237198,0.016759,-0.326148,-0.038674,0.846980608
2.86,0,2.01135,2,-0.512877,2,2.051786,2,1.905111,2,30.593257,2,1.930742,2,1.989956,2,0.192079,0.296498,0.127945,0.021593,-0.1837,-0.048987,0.003462649
25.76,0,4.98916,5,-0.599484,5,4.867964,5,4.967238,5,31.11003,10,5.149423,5,4.977678,5,0.200781,0.297787,0.124722,0.024171,-0.181444,-0.029327,0.282156981
64.38,0,9.074905,10,-0.587305,10,9.943277,10,4.786553,5,30.442428,10,9.902922,10,4.863409,5,0.179832,0.273616,0.174998,0.019337,-0.254924,-0.034162,0.408418452
94.42,0,9.506311,10,-0.590011,5,9.899951,10,4.707306,5,30.726777,10,4.918852,5,9.930278,10,0.16823,0.256857,0.212383,0.018048,-0.291986,-0.030939,0.971667245
100.95,0,9.98394,10,-0.587305,10,5.044362,5,10.013728,10,30.855352,10,5.098185,5,10.052909,10,0.166619,0.252023,0.211738,0.01837,-0.290375,-0.036418,0.2590198
108.67,0,9.919509,10,-0.590011,10,4.945331,5,4.945049,5,30.897387,5,10.02636,10,9.902407,10,0.160818,0.247511,0.233976,0.017081,-0.321958,-0.042219,0.181846943
107.27,0,10.02596,5,-0.594071,10,5.01032,5,5.046485,5,30.830626,5,10.024031,10,10.047335,10,0.162429,0.251056,0.233009,0.017725,-0.317124,-0.041896,0.770475567
54.2,0,5.003166,5,-0.607603,5,10.026834,10,9.969349,10,30.363305,5,10.014715,10,4.991613,5,0.184022,0.278128,0.178221,0.019337,-0.259113,-0.047375,0.960667708
115.34,0,6.810025,5,-0.595424,10,5.27337,5,10.203922,10,30.964147,5,10.09623,10,10.030612,10,0.160495,0.247189,0.241066,0.018048,-0.328404,-0.047053,0.504638655
63.58,0,4.979355,5,-0.584598,10,10.17538,10,5.363476,5,30.553695,10,10.089243,10,5.008336,5,0.182411,0.277483,0.177899,0.01837,-0.259113,-0.043508,0.997712519
30.62,0,9.992344,10,-0.596777,5,10.045402,10,4.834102,5,30.820736,10,4.935155,5,4.899641,5,0.196591,0.292953,0.118277,0.02127,-0.175643,-0.014825,0.613628196
44.88,0,9.982539,10,-0.590011,10,4.963899,5,4.878481,5,30.699579,5,10.000741,10,4.891279,5,0.181766,0.275227,0.172098,0.019659,-0.253312,-0.037707,0.756507242
104.47,0,9.675792,10,-0.594071,10,9.819489,10,9.991539,10,30.689688,10,4.760479,5,9.910769,10,0.167908,0.253957,0.210771,0.018048,-0.289085,-0.033195,0.486303624
75.01,0,10.032963,10,-0.583245,5,5.016509,5,4.983087,5,30.773757,5,5.012012,5,10.06127,10,0.169842,0.258469,0.214639,0.018692,-0.293275,-0.035773,0.93090501
94.18,0,4.98916,5,-0.590011,5,10.01755,10,4.913349,5,30.941894,10,5.070237,5,9.999955,10,0.17242,0.262659,0.215928,0.018692,-0.295209,-0.038996,0.163810639
17.26,0,9.975536,10,-0.60625,10,9.909235,10,5.024296,5,31.085304,5,5.023657,5,5.01391,5,0.203681,0.307778,0.131168,0.024493,-0.197558,-0.003545,0.922098246
138.451,0,10.028761,10,-0.60625,10,9.992792,10,9.95667,10,30.657544,10,9.986767,10,9.997167,10,0.159529,0.244933,0.23881,0.017081,-0.327437,-0.041252,0.567548856
70.92,0,10.00495,10,-0.604897,5,10.036118,10,9.978859,10,30.538859,10,9.991425,10,4.999975,5,0.17661,0.267815,0.176287,0.018692,-0.253957,-0.036418,0.985742257
70.59,0,9.972734,10,-0.591364,5,9.968035,10,10.001048,10,30.536387,10,9.996083,10,4.880131,5,0.176932,0.268137,0.177576,0.019981,-0.254601,-0.036418,0.270435804
55.69,0,4.961146,5,-0.60625,10,9.989698,10,10.064446,10,30.472099,5,10.051979,10,5.069651,5,0.184667,0.278773,0.177576,0.019337,-0.258791,-0.047697,0.749683435
31.8,0,4.993362,5,-0.590011,10,9.958751,10,5.011617,5,30.944366,10,5.081882,5,5.078012,5,0.200781,0.297787,0.122789,0.023526,-0.179832,-0.023849,0.828324173
99.75,0,4.996163,5,-0.584598,10,4.982468,5,10.124675,10,30.993818,10,5.049276,5,10.086353,10,0.169519,0.25718,0.217217,0.018048,-0.297142,-0.048342,0.416515393
25.78,0,4.996163,5,-0.595424,5,4.973184,5,4.945049,5,31.127339,10,4.844324,5,4.908002,5,0.201425,0.298432,0.125689,0.024171,-0.182411,-0.030294,0.101767881
133.02,0,10.016155,10,-0.59813,10,5.013415,5,10.029577,10,30.803428,10,10.00307,10,9.913556,10,0.157595,0.242677,0.240421,0.016436,-0.33066,-0.046731,0.545382978
113.13,0,10.115603,10,-0.596777,10,9.96494,10,5.090864,5,30.818263,5,10.00307,10,10.025038,10,0.164041,0.251701,0.233976,0.017725,-0.321636,-0.03674,0.424131732
58.53,0,9.92231,10,-0.585951,5,4.830827,5,4.979917,5,30.541332,10,9.81442,10,4.902428,5,0.180477,0.272649,0.175321,0.01837,-0.253635,-0.03964,0.046459057
57.77,0,4.982156,5,-0.591364,5,4.898911,5,4.967238,5,30.840517,10,9.986767,10,5.005549,5,0.184667,0.27845,0.179832,0.019337,-0.258469,-0.048664,0.352363807
75.43,0,5.444376,5,-0.588658,10,5.06293,5,5.331777,5,30.993818,5,5.072566,5,10.047335,10,0.173387,0.262981,0.217862,0.018048,-0.298432,-0.045119,0.479837393
84.02,0,5.001766,5,-0.587305,10,4.994847,5,9.994708,10,30.917167,5,4.963103,5,9.977658,10,0.169519,0.25718,0.22044,0.017725,-0.301654,-0.048664,0.348647378
16.17,0,4.993362,5,-0.613016,10,9.986603,10,4.998937,5,31.117448,5,4.972419,5,4.977678,5,0.205292,0.313901,0.137936,0.023849,-0.204326,-0.013858,0.731058902
41.97,0,4.993362,5,-0.594071,5,4.985562,5,4.983087,5,30.835572,5,10.031018,10,5.050141,5,0.186278,0.282318,0.176932,0.020626,-0.255568,-0.048342,0.012033313
2.4,0,1.995942,2,-0.515583,2,1.983702,2,2.016058,2,30.197641,2,1.991296,2,2.001104,2,0.192401,0.297143,0.128912,0.020948,-0.186278,-0.049631,0.430825871
66.43,0,9.562338,10,-0.594071,5,4.846301,5,10.020068,10,30.511661,10,10.02636,10,5.033419,5,0.175643,0.266848,0.17951,0.018692,-0.258147,-0.041574,0.837745788
73.21,0,9.988142,10,-0.600837,10,9.998982,10,10.013728,10,30.610565,10,9.996083,10,5.047354,5,0.175965,0.267815,0.174998,0.01837,-0.25299,-0.037384,0.168487245
116.38,0,8.899821,10,-0.599484,10,4.802975,5,9.725266,10,30.835572,5,9.893606,10,9.949787,10,0.16114,0.247511,0.242355,0.017725,-0.330337,-0.048664,0.166887096
91.21,0,10.017556,10,-0.584598,5,5.001036,5,4.970408,5,30.885024,10,5.10983,5,10.025038,10,0.167263,0.254279,0.21206,0.017403,-0.291986,-0.034806,0.033493096
113.79,0,4.996163,5,-0.596777,5,4.951521,5,9.988369,10,30.91964,5,9.993754,10,9.910769,10,0.164363,0.252668,0.244611,0.017725,-0.332593,-0.055754,0.877567854
45.86,0,4.998964,5,-0.592718,5,9.940182,10,5.147922,5,30.72925,5,10.012386,10,5.069651,5,0.185311,0.283284,0.178543,0.020304,-0.257824,-0.044475,0.460794137
87.13,0,9.995145,10,-0.595424,5,10.026834,10,10.010558,10,30.751503,5,5.112159,5,10.025038,10,0.16823,0.254601,0.21335,0.017725,-0.292953,-0.032228,0.633400845
65.09,0,10.030162,10,-0.584598,10,9.992792,10,4.998937,5,30.541332,10,10.014715,10,5.005549,5,0.179188,0.271682,0.172742,0.01837,-0.253635,-0.03255,0.297801252
102.15,0,4.991961,5,-0.590011,5,10.01755,10,10.016898,10,30.899859,10,5.088869,5,10.033399,10,0.169842,0.258469,0.215928,0.019015,-0.294886,-0.041896,0.978135596
136.191,0,4.997564,5,-0.59813,10,9.986603,10,9.982029,10,30.756448,10,10.07294,10,10.075205,10,0.162429,0.249445,0.243966,0.017725,-0.334527,-0.052209,0.089030288
6.42,0,2.008548,2,-0.512877,2,1.989892,2,1.997038,2,31.231188,2,2.000612,2,2.020613,2,0.195946,0.302621,0.127945,0.021915,-0.184667,-0.050598,0.087380305
39.54,0,5.05219,5,-0.588658,10,10.243464,10,10.124675,10,31.008654,10,5.081882,5,5.002762,5,0.197558,0.292631,0.120855,0.021915,-0.176287,-0.028361,0.319064067
66.9,0,10.072182,10,-0.594071,5,5.189813,5,10.048597,10,30.543805,10,9.977451,10,4.986039,5,0.17661,0.265881,0.175965,0.018048,-0.255246,-0.041252,0.346534968
61.26,1,10.091791,5,-0.590011,5,4.985562,10,5.097204,5,30.571003,10,10.065953,10,5.058503,5,0.178221,0.271038,0.174998,0.019015,-0.253635,-0.03674,0.096788208
60.67,0,10.055374,10,-0.587305,10,5.11554,5,4.837272,5,30.48199,10,9.968134,10,4.880131,5,0.179188,0.272005,0.175321,0.019337,-0.254601,-0.037062,0.132992395
100.91,0,10.000748,10,-0.591364,10,4.982468,5,9.969349,10,30.872661,10,5.074895,5,9.868963,10,0.165652,0.251379,0.211738,0.018048,-0.290375,-0.03674,0.618622343
39.87,0,4.991961,5,-0.600837,10,10.014455,10,10.007388,10,31.018544,10,5.058592,5,5.091947,5,0.197558,0.29392,0.120533,0.022237,-0.178221,-0.029005,0.78679717
101.62,0,5.015772,5,-0.588658,5,9.943277,10,10.054937,10,30.904804,10,4.995709,5,9.91913,10,0.170808,0.258791,0.21625,0.018692,-0.294886,-0.042863,0.84119079
112.16,0,4.99056,5,-0.595424,10,9.881383,10,4.976748,5,30.974037,5,9.984438,10,9.99438,10,0.165974,0.255568,0.238165,0.017403,-0.327759,-0.048987,0.686813634
101.32,0,7.805899,5,-0.592718,5,8.033845,10,10.001048,10,30.850407,10,4.986393,5,10.036186,10,0.166619,0.251379,0.211094,0.017725,-0.290697,-0.036095,0.384284948
64.27,0,4.963948,10,-0.587305,10,9.896857,10,4.979917,5,30.647654,10,9.993754,10,4.857835,5,0.182411,0.278128,0.178543,0.019015,-0.259758,-0.043186,0.858821276
37.31,0,8.115447,5,-0.594071,5,7.55726,10,10.039087,10,30.936948,10,4.965432,5,5.128179,5,0.193368,0.285218,0.117632,0.021593,-0.173709,-0.022237,0.667098346
71.29,0,9.891496,5,-0.600837,10,9.995887,10,10.007388,10,30.561113,10,9.996083,10,5.002762,5,0.17661,0.26846,0.175965,0.019659,-0.253312,-0.036418,0.511972788
48.13,0,5.001766,5,-0.595424,10,10.011361,10,4.995767,5,30.61551,5,9.998412,10,5.025058,5,0.186278,0.284896,0.178866,0.020304,-0.258147,-0.044152,0.282815989
32.19,0,5.000365,5,-0.596777,10,9.980414,10,4.951388,5,30.897387,10,5.005025,5,5.047354,5,0.199814,0.297465,0.122144,0.02256,-0.180155,-0.024171,0.720250543
117.98,0,4.99056,5,-0.595424,5,9.958751,10,9.988369,10,30.830626,5,9.996083,10,10.01389,10,0.164363,0.253957,0.242999,0.017081,-0.332916,-0.052854,0.857513304
116.14,0,4.993362,5,-0.599484,10,5.028888,5,9.94399,10,30.949311,5,10.000741,10,10.075205,10,0.164363,0.252346,0.244289,0.016759,-0.333882,-0.057688,0.075198233
79.16,0,10.066579,10,-0.594071,5,9.980414,10,5.027466,5,30.761394,5,5.182029,5,9.983232,10,0.169842,0.258791,0.21335,0.019015,-0.292953,-0.030294,0.643329242
21.68,0,5.000365,5,-0.608956,5,9.856625,10,10.020068,10,30.929531,5,5.03996,5,5.030632,5,0.200781,0.298432,0.125367,0.022882,-0.184989,-0.029972,0.050829802
70.91,0,10.007751,10,-0.590011,5,9.983508,10,9.991539,10,30.566058,10,10.021702,10,5.025058,5,0.176932,0.268137,0.175965,0.019015,-0.254601,-0.036418,0.830394838
136.111,0,4.994762,5,-0.60219,10,10.014455,10,9.871082,10,30.791065,10,9.982109,10,9.958149,10,0.162751,0.249767,0.243322,0.017403,-0.334205,-0.052209,0.902122482
98.24,0,4.996163,5,-0.591364,5,4.979373,5,9.982029,10,30.96662,10,4.979406,5,9.980445,10,0.169197,0.256535,0.218506,0.017081,-0.298432,-0.046408,0.270718243
25.8,0,4.98916,5,-0.600837,5,4.991752,5,5.036976,5,31.117448,10,4.867614,5,4.921937,5,0.201103,0.298432,0.1244,0.024171,-0.183055,-0.029327,0.439886219
72.17,0,5.004567,5,-0.596777,10,9.933993,10,9.997878,10,30.674853,10,9.970463,10,5.025058,5,0.179832,0.272971,0.181122,0.019659,-0.260725,-0.04802,0.229793133
133.681,0,4.99056,5,-0.603543,5,10.026834,10,9.994708,10,30.734195,10,9.982109,10,10.038973,10,0.162107,0.25009,0.245255,0.017725,-0.334205,-0.052209,0.57561887
42.02,0,4.997564,5,-0.594071,5,4.997941,5,4.998937,5,30.825681,5,10.017044,10,5.044567,5,0.184989,0.281995,0.17661,0.019659,-0.255246,-0.048987,0.203783545
29.87,0,5.005968,5,-0.60219,5,9.989698,10,5.094034,5,30.936948,10,4.942142,5,4.935872,5,0.199814,0.298109,0.123433,0.023849,-0.181444,-0.024171,0.155096045
97.02,0,9.985341,10,-0.588658,10,10.051592,10,4.938709,5,30.872661,10,4.986393,5,9.99438,10,0.169197,0.256213,0.208515,0.01837,-0.288119,-0.027394,0.313682485
122.73,0,9.999347,10,-0.592718,5,5.001036,5,4.941879,5,30.855352,10,10.042663,10,9.855028,10,0.160818,0.247834,0.238487,0.016759,-0.326148,-0.04383,0.141915164
17.03,0,10.003549,10,-0.61031,10,9.921614,10,5.033806,5,31.075414,5,5.042289,5,5.047354,5,0.203036,0.307778,0.132457,0.024171,-0.198847,-0.003545,0.393715672
54.3,0,5.546624,10,-0.59813,5,9.955656,10,9.93765,10,30.336106,5,9.975122,10,4.949808,5,0.183377,0.279417,0.178866,0.019981,-0.258147,-0.046408,0.040436351
4.63,0,2.03376,2,-0.519643,2,1.937282,2,2.012888,2,31.201517,2,1.974993,2,1.981595,2,0.196269,0.302944,0.128912,0.022237,-0.185633,-0.051565,0.871081272
61.7,0,5.017173,5,-0.592718,5,9.933993,10,5.033806,5,30.561113,10,9.961147,10,4.988826,5,0.182088,0.277483,0.178866,0.018692,-0.260402,-0.043508,0.257057944
124.16,0,4.997564,5,-0.590011,10,4.824638,5,4.998937,5,31.117448,10,9.902922,10,9.958149,10,0.164685,0.25299,0.243966,0.018048,-0.332271,-0.053498,0.297016635
28.56,0,9.967132,10,-0.600837,10,4.778217,5,4.846781,5,30.820736,10,4.860627,5,4.997187,5,0.195624,0.290697,0.119888,0.021915,-0.177576,-0.01837,0.867221993
20.49,0,9.911105,10,-0.61031,10,4.744176,5,9.94399,10,30.939421,5,4.984064,5,4.896853,5,0.196269,0.292308,0.122467,0.022882,-0.181122,-0.023526,0.55447398
18.09,0,4.973752,5,-0.617076,5,4.951521,5,10.004218,10,31.053161,5,5.000367,5,5.025058,5,0.200136,0.298109,0.129234,0.023526,-0.187567,-0.033517,0.817325432
72.44,0,9.717812,10,-0.60219,10,9.946372,10,9.680888,10,30.561113,10,9.856342,10,4.958169,5,0.175643,0.267493,0.176287,0.019015,-0.255568,-0.03674,0.13366384
7.89,0,1.998744,2,-0.507464,2,2.036312,2,2.009718,2,31.075414,2,2.021573,2,1.998317,2,0.197235,0.304877,0.127945,0.022882,-0.184989,-0.050598,0.346172112
95.62,0,5.01157,5,-0.583245,10,10.101107,10,5.224,5,30.924585,10,5.093527,5,9.997167,10,0.173387,0.262659,0.214639,0.018048,-0.294886,-0.038996,0.70416234
136.371,0,9.426473,10,-0.595424,10,9.714269,10,9.709417,10,30.620455,10,9.958818,10,9.991593,10,0.162751,0.245578,0.242677,0.017081,-0.331626,-0.043508,0.850872262
138.101,0,9.993745,10,-0.603543,10,9.989698,10,10.013728,10,30.702051,10,10.017044,10,9.955362,10,0.159206,0.244611,0.239454,0.017081,-0.329693,-0.041896,0.85079112
58.21,0,4.977954,5,-0.584598,5,5.035078,5,5.011617,5,30.734195,10,10.007728,10,4.977678,5,0.183377,0.27845,0.180477,0.019337,-0.258791,-0.049953,0.682269868
55.93,0,4.96815,5,-0.587305,10,10.033024,10,9.918631,10,30.469627,5,9.949502,10,5.058503,5,0.184344,0.279417,0.178866,0.020626,-0.256535,-0.046731,0.736623284
97.23,0,9.999347,10,-0.587305,10,9.992792,10,5.036976,5,30.850407,10,5.060921,5,10.002742,10,0.168875,0.256535,0.208193,0.017725,-0.289408,-0.02965,0.828488105
121.79,0,4.998964,5,-0.592718,5,5.066025,5,5.002107,5,31.320202,10,9.916896,10,10.052909,10,0.165007,0.254924,0.242033,0.017403,-0.329693,-0.054788,0.474174591
83.76,0,5.015772,5,-0.592718,10,4.945331,5,10.054937,10,30.929531,5,4.967761,5,10.027825,10,0.168553,0.257502,0.221084,0.017725,-0.301977,-0.048664,0.526830508
103.85,0,5.008769,5,-0.590011,10,10.014455,10,9.842553,10,30.949311,10,5.023657,5,10.08914,10,0.171775,0.259113,0.215928,0.01837,-0.294564,-0.042541,0.459922414
32.69,0,9.957327,10,-0.59813,10,10.054687,10,5.036976,5,30.781174,10,4.851311,5,4.896853,5,0.196913,0.292308,0.116665,0.022882,-0.173387,-0.013213,0.074547619
18.91,0,10.037165,10,-0.613016,5,5.028888,5,10.007388,10,31.006181,5,5.01667,5,5.005549,5,0.196269,0.291019,0.123111,0.023526,-0.183378,-0.023849,0.473878386
108.69,0,9.971334,10,-0.595424,10,4.812259,5,4.875311,5,30.875133,5,9.977451,10,9.796499,10,0.161462,0.248156,0.234298,0.016759,-0.321958,-0.043186,0.231755758
